PELOTAO|SEMANA_ID|DIA_SEMANA|PERIODO|DURACAO|DISCIPLINA_ID|INSTRUTOR_ID|INSTRUTOR_ID_2|STATUS|OBS
2º PELOTÃO 2026|49|Terça|2|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|4|1|1140|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1140|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1140|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|7|1|1280|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|8|1|1280|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|9|1|1280|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|10|1|1280|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|11|1|1280|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|12|1|1280|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|4|1|1100|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1100|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1100|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|1|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|7|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1120|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|10|1|1200|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1200|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1200|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|4|1|1190|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1190|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|6|1|1190|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|10|1|1200|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1200|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1200|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|7|1|1151|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|8|1|1151|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1151|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|1|1|1131|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|2|1|1131|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1131|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|4|1|1071|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1071|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|6|1|1071|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|7|1|1091|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1091|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1091|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|10|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|11|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|1|1|1211|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1211|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1211|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|4|1|1091|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1091|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1091|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|7|1|1201|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|8|1|1201|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1201|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|10|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|11|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|1|1|1141|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1141|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1141|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|4|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|1|1|1141|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1141|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1141|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|4|1|1281|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1281|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1281|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|7|1|1281|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1281|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1281|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|10|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|1|1|1221|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|2|1|1221|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|3|1|1221|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|4|1|1221|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1221|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|6|1|1221|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|10|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1121|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|7|1|1212|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|8|1|1212|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1212|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|10|1|1212|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1212|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1212|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|1|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|2|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|4|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|6|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|10|1|1082|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|11|1|1082|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1082|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|1|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|4|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1162|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|7|1|1172|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|8|1|1172|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1172|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|10|1|1152|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|11|1|1152|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1152|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|1|1|1202|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1202|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1202|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|4|1|1192|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1192|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1192|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|7|1|1172|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|8|1|1172|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|9|1|1172|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|10|1|1152|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|11|1|1152|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|12|1|1152|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|1|1|1072|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1072|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1072|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|4|1|1072|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1072|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1072|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|7|1|1092|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1092|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1092|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|10|1|1082|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1082|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1082|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|1|1|1132|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|2|1|1132|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|3|1|1132|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|4|1|1132|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1132|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|7|1|1112|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1112|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1112|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|7|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|8|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|10|1|1153|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1153|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1153|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|1|1|1213|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|2|1|1213|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1213|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|4|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|6|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|7|1|1173|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1173|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1173|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|10|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|11|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|1|1|1173|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1173|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1173|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|4|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|7|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|8|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1103|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|10|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|11|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|1|1|1283|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1283|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1283|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|4|1|1283|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1283|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1283|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|7|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|8|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|9|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|10|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|11|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|12|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|1|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1183|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|10|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1133|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|4|1|1143|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1143|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1143|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|7|1|1143|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1143|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1143|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|4|1|1073|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1073|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|6|1|1073|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|7|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|8|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|10|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|1|1|1154|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|2|1|1154|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1154|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|4|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|6|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|7|1|1104|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1104|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1104|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|1|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|4|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|7|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|8|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1214|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|10|1|1154|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|11|1|1154|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1154|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|1|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|4|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1074|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|7|1|1284|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|8|1|1284|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|9|1|1284|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|10|1|1194|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|11|1|1194|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|12|1|1194|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|1|1|1124|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1124|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1124|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|4|1|1124|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1124|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1124|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|7|1|1204|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1204|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1204|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|10|1|1104|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1104|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1104|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|1|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|2|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|3|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|4|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|6|1|1184|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|10|1|1304|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|11|1|1304|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1304|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1105|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1105|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|2|1|1155|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1155|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1215|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|6|1|1215|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1165|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1165|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|11|1|1165|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1165|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1135|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1135|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1155|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1155|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|8|1|1115|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1115|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|11|1|1115|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1115|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1145|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1145|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1145|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1145|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|11|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|12|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1225|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1225|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1225|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1225|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|2|1|1215|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|6|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1205|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1186|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1186|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1186|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1136|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|6|1|1136|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1086|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1086|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|11|1|1086|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1086|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1226|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1226|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1226|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1226|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|8|1|1146|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1146|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1146|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1156|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1156|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1216|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1216|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|8|1|1186|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|9|1|1186|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|11|1|1176|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|12|1|1176|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1256|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|5|1|1256|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|6|1|1256|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1256|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1256|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1256|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|3|1|1176|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|8|1|1206|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1206|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|11|1|1187|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|12|1|1187|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|2|1|1167|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|3|1|1167|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|5|1|1167|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|8|1|1197|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|9|1|1197|56|None|concluido|None
2º PELOTÃO 2026|49|Sexta|12|1|1187|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|2|1|1107|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|3|1|1107|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|5|1|1197|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|6|1|1197|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|9|1|1187|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|2|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|3|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|5|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|6|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|8|1|1157|56|None|concluido|None
2º PELOTÃO 2026|49|Terça|9|1|1157|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|8|1|1077|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|9|1|1077|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|2|1|1287|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|3|1|1287|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|11|1|1287|56|None|concluido|None
2º PELOTÃO 2026|49|Quarta|12|1|1287|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|2|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|3|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|5|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|6|1|1147|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|8|1|1287|56|None|concluido|None
2º PELOTÃO 2026|49|Quinta|9|1|1287|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|11|1|1137|56|None|concluido|None
2º PELOTÃO 2026|49|Segunda|12|1|1137|56|None|concluido|None
12° Pelotão - CBFPM 2026|45|terca|4|3|749|154|None|confirmado|None
11° Pelotão - CBFPM 2026|45|quarta|4|1|748|154|None|confirmado|None
15° Pelotão - CBFPM 2026|45|quarta|5|1|752|154|None|confirmado|None
Turma 05|17|Terça|7|1|329|594|None|concluido|None
Turma 05|17|Terça|8|1|329|594|None|concluido|None
Turma 05|17|Terça|9|1|329|594|None|concluido|None
