ESCOLA                    | CICLO           | SEMANA       | TURMA                     | DIA      | PER | MATÉRIA
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 8   | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 8   | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Relações Interpessoais I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Ordem Unida I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Defesa Policial I: Técnicas de imobilização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Suporte Básico à vida
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Linguagem e Comunicação em Documentação Técnica
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Fundamentos da Gestão Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quarta   | 10  | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Ordem Unida I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Educação Fisica I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Fundamentos da Gestão Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Tecnicas Policiais II- Abordagem a pessoas a pé
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Direitos Humanos Aplicados à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 2   | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Ordem Unida I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Direitos Humanos Aplicados à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Relações Interpessoais I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Linguagem e Comunicação em Documentação Técnica
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 4   | Relações Interpessoais I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Telecomunicações - Comunicação Operacional
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Educação Fisica I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Ordem Unida I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Suporte Básico à vida
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Defesa Policial I: Técnicas de imobilização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Telecomunicações - Comunicação Operacional
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Fundamentos da Gestão Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 8   | Direitos Humanos Aplicados à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Estado, sociedade e segurança pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Suporte Básico à vida
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Fundamentos da Gestão Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Ética e Cidadania
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Telecomunicações - Comunicação Operacional
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Telecomunicações - Comunicação Operacional
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | quinta   | 10  | Educação Fisica I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Linguagem e Comunicação em Documentação Técnica
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Educação Fisica I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Relações Interpessoais I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Defesa Policial I: Técnicas de imobilização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Suporte Básico à vida
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Ordem Unida I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Educação Fisica I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Fundamentos da Gestão Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Linguagem e Comunicação em Documentação Técnica
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 2   | Ética e Cidadania
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Linguagem e Comunicação em Documentação Técnica
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Telecomunicações - Comunicação Operacional
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Gestão Integrada e Comunitária
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Identidade e Cultura da Organização Policial
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Policiamento Ostensivo: Fundamentos
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Suporte Básico à vida
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Relações Interpessoais I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Sistema de Segurança Pública I - Aspectos Iniciais
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Educação Fisica I
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Ética e Cidadania
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Fundamentos da Gestão Pública
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Telecomunicações - Comunicação Operacional
2ª Escola de Formação, Ha | Ciclo I - CBFPM | Semana 1     | 2º PELOTÃO 2026           | sexta    | 4   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
